order_id,customer_id,order_date,shipping_date,order_status,total_amount
258645,9536,2024-07-17,2024-07-21,Delivered,202.83
283781,8467,2024-10-05,2024-10-10,Shipped,40.99
319170,4418,2024-10-10,2024-10-17,Delivered,256.51
292560,9179,2024-07-25,2024-07-29,Shipped,264.37
699467,4602,2024-09-26,2024-10-02,Delivered,479.77
434281,9781,2024-08-09,2024-08-16,Delivered,129.45
957133,4620,2024-09-11,2024-09-15,Shipped,472.45
959296,4106,2024-12-19,2024-12-24,Shipped,433.96
486561,5929,2024-10-06,,Returned,482.07
179006,9739,2024-07-22,2024-07-27,Pending,427.34
720331,1044,2024-09-24,,Cancelled,354.69
125142,1949,2024-06-02,2024-06-09,Delivered,152.72
572080,8192,2024-10-29,2024-11-05,Delivered,94.34
897389,5961,2024-09-03,2024-09-05,Delivered,444.76
282103,8689,2024-07-09,2024-07-15,Pending,212.83
822258,7867,2024-11-14,2024-11-18,Delivered,71.68
337060,4763,2024-10-27,2024-11-03,Delivered,241.12
116083,6930,2024-08-30,,Returned,490.04
485570,8100,2024-06-24,2024-06-26,Delivered,171.14
254663,6803,2024-11-19,,Returned,78.12
264876,6367,2024-10-06,,Returned,247.63
642119,8720,2024-10-09,2024-10-13,Shipped,494.55
947417,6529,2024-12-15,2024-12-20,Pending,292.67
931629,5877,2024-08-28,2024-09-04,Pending,489.77
745611,1981,2024-08-31,2024-09-03,Shipped,174.78
865070,7476,2024-08-30,2024-09-06,Shipped,232.71
313668,7206,2024-06-23,,Returned,293.05
434269,5957,2024-12-24,,Cancelled,123.33
503758,8222,2024-07-03,,Returned,199.05
795181,3052,2024-11-23,,Cancelled,367.89
207817,2450,2024-08-30,2024-09-02,Pending,282.12
148898,9839,2024-09-07,2024-09-10,Pending,96.7
950059,4687,2024-07-24,,Cancelled,233.87
627076,7718,2024-10-29,2024-11-03,Delivered,486.86
593527,1890,2024-10-27,2024-11-02,Shipped,242.61
692104,1711,2024-07-15,2024-07-19,Shipped,410.42
872565,1554,2024-11-12,2024-11-15,Pending,237.91
454161,5892,2024-11-26,2024-12-03,Pending,185.39
715343,2039,2024-06-15,,Cancelled,469.18
868634,5707,2024-06-08,,Cancelled,479.75
525991,1171,2024-11-17,2024-11-19,Pending,312.5
978419,7327,2024-07-31,,Returned,219.01
218781,2621,2024-11-18,,Cancelled,381.26
948284,9744,2024-07-27,2024-08-02,Pending,157.83
734608,6550,2024-09-19,,Returned,204.96
611548,6396,2024-12-04,2024-12-06,Pending,288.65
393442,3685,2024-12-05,,Cancelled,498.0
320116,1400,2024-09-16,2024-09-19,Delivered,484.78
790846,2042,2024-07-06,,Cancelled,93.71
539484,6103,2024-09-17,2024-09-22,Pending,457.8
656804,3388,2024-10-02,2024-10-04,Shipped,347.38
145457,2571,2024-10-29,,Cancelled,48.96
195174,3797,2024-11-13,,Returned,447.26
355498,7853,2024-07-22,2024-07-29,Pending,188.54
681835,3098,2024-11-06,2024-11-10,Pending,274.32
663883,7958,2024-07-14,2024-07-20,Pending,178.32
197086,2145,2024-10-20,,Returned,27.9
940606,9148,2024-10-10,,Cancelled,497.08
414187,6080,2024-09-15,,Cancelled,283.84
695026,5359,2024-11-27,2024-11-29,Pending,119.67
551893,5601,2024-06-21,2024-06-25,Shipped,233.88
629253,9941,2024-06-15,2024-06-21,Shipped,297.96
161573,8981,2024-12-09,,Cancelled,361.5
258030,3191,2024-10-09,2024-10-16,Shipped,273.05
478581,9114,2024-06-14,,Returned,196.22
893554,6530,2024-06-01,2024-06-07,Pending,377.13
666096,3376,2024-10-24,2024-10-27,Pending,351.2
323242,7348,2024-11-12,,Returned,123.87
458487,3668,2024-11-10,2024-11-16,Delivered,115.7
359432,4329,2024-12-29,2025-01-01,Pending,445.59
381436,6247,2024-07-04,2024-07-08,Delivered,376.42
217603,3772,2024-11-22,,Returned,135.44
757865,1209,2024-08-02,2024-08-06,Pending,215.25
758361,2034,2024-11-21,2024-11-25,Delivered,24.86
899794,5264,2024-11-16,2024-11-21,Shipped,192.58
167756,4581,2024-09-10,2024-09-15,Pending,212.15
337084,2697,2024-10-03,2024-10-05,Delivered,209.62
793515,6368,2024-10-12,2024-10-16,Shipped,329.79
699268,4617,2024-08-29,,Cancelled,288.97
253629,3977,2024-11-09,2024-11-12,Pending,27.56
152591,8258,2024-09-18,2024-09-23,Shipped,479.75
561748,2996,2024-09-25,2024-10-01,Pending,233.49
623682,8731,2024-12-25,2024-12-29,Shipped,387.32
331513,5114,2024-10-15,2024-10-20,Shipped,109.26
568005,2249,2024-09-25,2024-09-29,Pending,229.63
111819,1895,2024-10-04,2024-10-10,Pending,418.12
375195,9167,2024-10-25,,Cancelled,170.51
780771,4550,2024-10-26,2024-10-31,Shipped,292.45
573909,2056,2024-10-07,2024-10-13,Shipped,358.81
431645,5427,2024-09-27,2024-09-30,Shipped,164.49
116909,3516,2024-10-03,2024-10-05,Shipped,297.42
182778,6347,2024-06-16,2024-06-23,Shipped,26.67
128588,1577,2024-12-03,2024-12-09,Pending,352.06
388674,5859,2024-06-25,,Cancelled,192.62
735709,9846,2024-08-14,2024-08-21,Pending,371.95
537703,4895,2024-08-09,,Returned,398.8
214207,2285,2024-07-23,2024-07-25,Pending,212.0
274977,3745,2024-08-02,2024-08-09,Delivered,25.68
450425,2103,2024-10-07,,Cancelled,81.47
286202,3189,2024-12-11,,Cancelled,415.31
272936,3221,2024-06-23,,Cancelled,358.66
111459,8888,2024-10-20,2024-10-25,Delivered,91.2
940638,4976,2024-07-08,,Returned,199.86
816511,4354,2024-06-23,,Cancelled,482.53
636225,3338,2024-10-19,,Returned,299.64
654380,8863,2024-11-27,,Cancelled,489.8
750227,4916,2024-08-09,,Returned,171.55
482186,2395,2024-08-13,,Cancelled,103.39
540752,2965,2024-12-08,2024-12-10,Pending,287.78
630114,8233,2024-08-20,,Cancelled,403.08
800068,8157,2024-09-14,2024-09-21,Shipped,193.44
661846,3747,2024-12-20,2024-12-23,Delivered,434.19
944702,9973,2024-11-28,2024-12-03,Shipped,114.78
657992,6721,2024-07-16,,Cancelled,286.61
327701,8689,2024-12-25,,Cancelled,330.95
426760,5001,2024-07-19,,Cancelled,479.9
739499,2663,2024-09-06,,Returned,241.36
860005,6228,2024-12-14,2024-12-17,Shipped,227.95
805969,7335,2024-07-30,,Returned,133.55
562299,8238,2024-10-18,2024-10-25,Delivered,416.29
602404,8352,2024-06-12,2024-06-17,Delivered,40.8
324430,8929,2024-09-17,,Cancelled,215.16
229858,7903,2024-06-28,2024-07-03,Delivered,274.16
161126,6008,2024-12-02,,Returned,496.36
714566,1281,2024-07-30,2024-08-05,Pending,85.81
617432,5760,2024-08-24,,Cancelled,52.89
159613,7248,2024-12-08,,Cancelled,381.07
424341,9247,2024-09-04,2024-09-10,Pending,183.47
210046,8493,2024-06-24,2024-06-26,Delivered,67.77
635361,1921,2024-12-28,,Returned,190.18
147229,7547,2024-08-19,2024-08-24,Delivered,468.29
368636,2524,2024-09-26,2024-09-29,Shipped,168.67
463337,6559,2024-08-04,2024-08-11,Delivered,281.95
539860,7026,2024-12-08,2024-12-13,Pending,55.2
420862,7143,2024-10-27,2024-10-31,Shipped,239.85
117373,8661,2024-07-16,2024-07-21,Shipped,313.25
766120,6025,2024-06-27,2024-07-01,Shipped,81.33
965101,3252,2024-10-13,2024-10-18,Delivered,61.08
596313,4301,2024-11-29,,Cancelled,425.43
904177,8053,2024-11-15,2024-11-21,Delivered,307.02
982716,4594,2024-12-26,2024-12-31,Shipped,480.09
816751,9606,2024-12-09,2024-12-14,Pending,487.56
794322,8839,2024-10-27,2024-11-03,Delivered,437.54
516283,9376,2024-11-30,2024-12-04,Delivered,255.67
489934,8355,2024-07-16,2024-07-22,Shipped,398.98
395568,8931,2024-06-17,,Cancelled,351.77
916581,9179,2024-07-05,2024-07-09,Shipped,388.62
179357,7372,2024-11-01,,Returned,231.44
560757,4318,2024-12-17,,Returned,474.1
976791,7540,2024-07-13,2024-07-17,Pending,90.35
473912,3154,2024-12-31,,Cancelled,57.13
953673,3876,2024-10-22,2024-10-26,Delivered,69.24
427453,4140,2024-10-01,2024-10-08,Shipped,410.9
298922,3747,2024-11-08,2024-11-13,Shipped,385.26
399512,1424,2024-09-11,,Returned,281.28
451932,4163,2024-06-09,2024-06-14,Shipped,77.79
628332,2362,2024-06-08,2024-06-12,Pending,140.05
838840,7252,2024-08-24,,Returned,453.35
796009,3434,2024-12-23,2024-12-27,Shipped,155.14
297806,1135,2024-07-19,,Cancelled,208.76
142010,7499,2024-07-09,2024-07-15,Delivered,339.63
649397,3353,2024-07-21,2024-07-24,Shipped,230.85
101746,5587,2024-10-07,,Cancelled,205.96
307245,4735,2024-09-22,,Returned,380.89
877043,1886,2024-09-09,,Returned,22.4
916643,8922,2024-08-01,2024-08-08,Pending,316.29
698117,5251,2024-12-22,,Cancelled,42.78
288208,4113,2024-07-18,,Cancelled,322.54
599697,8966,2024-11-17,2024-11-24,Delivered,191.62
357420,4314,2024-10-20,,Returned,197.21
700289,4230,2024-08-23,2024-08-27,Pending,173.07
720539,8060,2024-11-09,,Returned,20.23
177597,8626,2024-08-24,2024-08-27,Delivered,125.78
475493,4919,2024-07-01,2024-07-07,Pending,230.97
555396,4661,2024-06-13,2024-06-20,Pending,197.33
866403,9878,2024-10-21,,Cancelled,164.47
211205,7237,2024-10-05,,Returned,245.99
563585,3340,2024-06-14,,Cancelled,366.15
575368,2828,2024-07-30,,Returned,221.08
379188,4257,2024-08-23,2024-08-30,Shipped,295.53
460509,7920,2024-09-24,2024-09-27,Pending,372.25
686078,7840,2024-08-25,2024-08-27,Pending,72.85
361609,3002,2024-11-11,,Cancelled,46.96
514644,5896,2024-11-30,2024-12-02,Delivered,455.44
467165,2138,2024-10-07,2024-10-11,Pending,135.02
812179,4204,2024-07-03,,Cancelled,290.09
995829,5997,2024-06-12,,Returned,330.62
823411,6382,2024-11-05,,Returned,150.3
163670,1280,2024-06-13,,Cancelled,120.74
468278,8832,2024-08-10,2024-08-13,Pending,172.6
678488,7363,2024-08-09,2024-08-15,Shipped,223.57
451569,9503,2024-07-21,2024-07-28,Shipped,104.91
279735,6570,2024-08-16,,Cancelled,20.51
297020,6114,2024-12-26,2024-12-28,Delivered,163.65
608486,4018,2024-12-01,2024-12-04,Shipped,106.63
523251,4030,2024-07-22,2024-07-29,Delivered,311.39
192472,1886,2024-08-15,2024-08-17,Delivered,491.18
404324,5415,2024-08-22,2024-08-27,Shipped,232.01
221415,2932,2024-12-27,2025-01-01,Delivered,73.65
149151,8739,2024-10-13,,Cancelled,473.79
909377,1581,2024-07-07,2024-07-13,Shipped,312.09
968864,6376,2024-11-25,,Cancelled,306.92
703422,4825,2024-08-28,2024-09-01,Pending,59.76
714562,7459,2024-11-04,2024-11-11,Delivered,460.87
392937,1893,2024-08-18,2024-08-23,Delivered,59.04
842319,5337,2024-08-10,2024-08-12,Shipped,453.24
745899,8848,2024-08-04,,Returned,23.28
648891,6884,2024-12-08,,Returned,178.9
260399,8925,2024-06-12,,Cancelled,480.8
936666,2144,2024-07-30,2024-08-04,Delivered,272.77
209986,3943,2024-09-12,2024-09-18,Pending,334.79
848494,9715,2024-06-01,,Cancelled,377.15
176243,9167,2024-07-27,,Returned,133.68
478462,3534,2024-10-31,2024-11-04,Shipped,264.81
369781,9811,2024-07-10,2024-07-16,Pending,375.45
211317,1702,2024-11-07,2024-11-14,Shipped,343.74
360707,3659,2024-10-01,2024-10-03,Pending,239.65
660377,6791,2024-08-29,2024-09-01,Delivered,172.24
167501,1141,2024-07-30,,Cancelled,74.88
945264,5007,2024-09-27,2024-09-29,Pending,295.65
920975,3860,2024-10-29,2024-10-31,Shipped,249.91
185441,3868,2024-11-29,2024-12-01,Pending,404.22
364129,1827,2024-11-26,2024-11-30,Delivered,113.13
895848,6142,2024-11-18,2024-11-20,Shipped,171.16
655500,2834,2024-08-03,2024-08-10,Pending,171.66
697641,7998,2024-06-30,2024-07-02,Delivered,92.56
786693,2289,2024-10-30,,Cancelled,351.24
137596,9900,2024-11-24,2024-11-26,Pending,139.79
511609,7186,2024-11-26,,Returned,88.45
604880,2648,2024-08-09,2024-08-12,Shipped,417.53
433038,7649,2024-11-29,2024-12-04,Pending,109.88
284354,4856,2024-12-02,,Returned,218.89
891583,7477,2024-09-18,2024-09-21,Pending,218.78
116294,6338,2024-09-22,,Cancelled,303.04
766026,2400,2024-09-23,,Returned,242.72
196290,5325,2024-07-13,,Returned,379.4
212806,6974,2024-12-10,2024-12-14,Delivered,212.57
376204,6946,2024-06-10,2024-06-17,Pending,445.72
177678,7170,2024-07-21,2024-07-25,Pending,214.98
296330,6694,2024-09-23,,Cancelled,26.55
503990,1454,2024-08-17,2024-08-21,Shipped,296.54
527035,2424,2024-11-25,2024-11-29,Delivered,341.82
850122,9084,2024-11-16,2024-11-23,Pending,61.59
807034,5685,2024-10-21,,Returned,223.4
650969,3079,2024-07-31,2024-08-03,Delivered,104.91
840562,1716,2024-10-01,,Cancelled,456.2
169305,8163,2024-10-07,,Cancelled,359.11
175188,5291,2024-08-15,2024-08-19,Shipped,351.94
387365,2441,2024-07-09,,Cancelled,433.72
775612,6853,2024-08-23,,Returned,227.26
642102,1741,2024-10-30,2024-11-03,Pending,492.14
168379,9097,2024-12-26,,Cancelled,163.82
920888,9622,2024-12-29,,Cancelled,245.87
883842,6598,2024-09-28,2024-10-01,Delivered,132.55
926518,6860,2024-12-08,2024-12-11,Shipped,422.71
514240,8255,2024-07-10,2024-07-13,Shipped,403.02
917868,3007,2024-11-19,,Returned,416.3
311045,7304,2024-12-21,2024-12-24,Shipped,401.24
507337,3685,2024-08-27,,Returned,430.5
351292,7343,2024-07-15,,Returned,152.23
841531,7672,2024-11-15,2024-11-17,Shipped,386.33
232505,3608,2024-10-14,2024-10-20,Shipped,106.6
930899,6286,2024-07-25,,Cancelled,211.29
540147,1997,2024-09-17,,Cancelled,403.46
912245,3514,2024-06-18,2024-06-20,Pending,433.64
930227,8196,2024-07-28,,Cancelled,427.49
231421,9146,2024-09-21,2024-09-23,Delivered,34.4
494365,7348,2024-08-09,,Cancelled,331.78
941428,9326,2024-11-11,2024-11-17,Pending,497.68
758210,2848,2024-07-08,,Cancelled,348.09
324882,2389,2024-10-22,,Cancelled,59.45
388827,1701,2024-11-19,,Returned,35.0
529349,6555,2024-09-08,,Returned,124.9
934906,4362,2024-12-20,2024-12-22,Delivered,184.18
290685,5886,2024-11-10,,Cancelled,492.4
299344,9361,2024-12-22,,Returned,109.48
541583,7945,2024-09-19,2024-09-25,Pending,331.98
836276,7166,2024-06-08,2024-06-11,Shipped,247.71
577454,5212,2024-06-26,,Returned,171.07
646354,7168,2024-12-30,2025-01-04,Shipped,156.82
228598,7961,2024-07-24,,Cancelled,264.21
734906,8964,2024-11-30,2024-12-05,Pending,34.81
890104,3366,2024-07-19,2024-07-23,Delivered,365.77
140709,1044,2024-11-18,,Cancelled,483.99
569444,4515,2024-09-29,,Cancelled,266.17
614055,8221,2024-11-18,2024-11-20,Shipped,48.26
700303,3172,2024-08-28,,Returned,405.2
296763,6796,2024-12-05,,Cancelled,256.88
457279,5451,2024-07-12,2024-07-15,Pending,271.23
563056,9896,2024-09-10,2024-09-14,Delivered,99.4
503387,4716,2024-06-14,2024-06-21,Pending,362.18
512767,2759,2024-06-18,2024-06-21,Delivered,288.55
875444,5341,2024-06-22,2024-06-25,Delivered,479.95
230684,2776,2024-12-01,2024-12-05,Pending,249.63
688714,3732,2024-09-06,,Returned,495.45
966895,2744,2024-08-03,,Cancelled,280.38
545106,4034,2024-09-27,2024-09-29,Delivered,320.23
933944,9449,2024-06-14,2024-06-17,Delivered,35.72
603494,8467,2024-07-11,2024-07-18,Pending,26.82
454951,8473,2024-09-27,2024-10-03,Pending,370.12
107471,4208,2024-10-01,2024-10-05,Delivered,403.7
782169,8351,2024-06-12,2024-06-16,Shipped,79.28
993799,5294,2024-11-26,2024-11-29,Delivered,447.24
663713,4285,2024-07-26,2024-07-30,Delivered,326.51
333530,3490,2024-09-10,2024-09-13,Shipped,367.01
377817,3441,2024-10-05,2024-10-12,Pending,469.81
426559,2456,2024-06-29,2024-07-04,Shipped,473.83
684545,3605,2024-12-27,,Returned,266.61
898950,6801,2024-10-27,2024-11-03,Shipped,302.96
111213,6270,2024-07-13,2024-07-20,Shipped,31.66
597640,7603,2024-07-02,2024-07-05,Shipped,313.7
954216,1925,2024-12-24,2024-12-26,Pending,394.02
658998,3920,2024-12-10,2024-12-15,Pending,462.73
680775,8513,2024-07-21,,Cancelled,303.15
493817,5673,2024-10-14,2024-10-17,Shipped,434.07
644580,6241,2024-11-08,2024-11-13,Delivered,36.56
858485,5705,2024-10-12,,Returned,64.08
237697,3713,2024-12-01,,Returned,60.88
614806,6222,2024-09-01,,Returned,410.09
730945,2586,2024-12-18,2024-12-23,Pending,31.39
853242,7792,2024-07-23,2024-07-28,Shipped,339.44
695487,7194,2024-07-29,,Cancelled,148.32
774150,2739,2024-10-22,2024-10-29,Pending,205.8
221809,3229,2024-07-07,2024-07-13,Delivered,165.62
740248,8264,2024-09-13,2024-09-17,Delivered,497.05
531111,7845,2024-09-26,2024-10-02,Delivered,86.91
828832,9211,2024-10-23,2024-10-25,Shipped,162.4
404688,7010,2024-10-26,2024-11-02,Pending,47.63
502378,5227,2024-08-18,2024-08-24,Delivered,183.98
774668,5668,2024-12-09,2024-12-14,Delivered,398.12
138284,5097,2024-07-20,,Returned,383.03
684893,8759,2024-11-05,,Cancelled,144.18
842518,9588,2024-09-03,,Cancelled,486.15
341305,7605,2024-09-12,,Cancelled,79.32
107803,1267,2024-07-20,2024-07-22,Delivered,137.09
156722,9409,2024-07-31,,Cancelled,120.86
268480,5149,2024-06-20,,Cancelled,287.38
557813,9152,2024-08-29,,Returned,109.15
790625,8611,2024-07-08,2024-07-10,Shipped,402.4
623691,7686,2024-11-05,2024-11-11,Pending,156.3
693505,2584,2024-10-24,2024-10-31,Pending,260.76
784271,9090,2024-10-12,2024-10-17,Pending,129.96
445532,1518,2024-07-03,,Cancelled,447.03
497711,8866,2024-07-06,2024-07-08,Delivered,326.63
657617,7197,2024-09-21,2024-09-25,Shipped,360.13
565791,4024,2024-11-27,,Cancelled,304.25
188769,5994,2024-12-31,,Cancelled,41.66
862244,3360,2024-09-28,2024-10-03,Shipped,370.46
390104,9247,2024-12-27,,Cancelled,351.12
946522,4506,2024-07-27,2024-08-02,Delivered,347.47
644958,1740,2024-10-15,2024-10-17,Delivered,139.57
168965,8746,2024-11-16,,Returned,255.59
910436,3087,2024-11-29,2024-12-04,Pending,273.43
143632,2817,2024-06-26,,Returned,77.75
334439,1167,2024-07-21,2024-07-26,Shipped,77.15
758889,2235,2024-07-04,,Returned,318.67
991147,4029,2024-07-20,,Returned,304.04
637575,2949,2024-10-16,2024-10-23,Delivered,135.78
772345,5403,2024-10-25,2024-10-31,Pending,479.87
214949,1383,2024-11-13,2024-11-18,Pending,314.74
983691,1987,2024-10-05,2024-10-11,Delivered,223.24
357399,3409,2024-11-13,2024-11-15,Pending,294.07
692867,5522,2024-08-25,2024-09-01,Pending,23.53
977530,3995,2024-10-19,2024-10-23,Delivered,141.89
153906,3408,2024-06-08,2024-06-11,Delivered,66.59
287135,5036,2024-06-08,2024-06-10,Delivered,351.29
224476,9489,2024-12-04,,Cancelled,457.19
146301,5871,2024-10-25,,Cancelled,100.47
539657,9783,2024-12-27,2024-12-29,Shipped,396.67
514715,8670,2024-06-01,2024-06-06,Pending,95.96
417346,8359,2024-11-08,,Cancelled,371.54
811480,8261,2024-07-20,,Cancelled,24.25
208501,1075,2024-08-26,2024-08-31,Delivered,435.19
315135,3114,2024-08-03,2024-08-07,Pending,400.67
515420,9030,2024-09-02,2024-09-05,Delivered,222.22
616338,6026,2024-11-18,2024-11-25,Pending,268.18
944599,8472,2024-11-06,2024-11-12,Shipped,213.09
570832,4007,2024-10-23,,Returned,20.46
637363,2986,2024-10-11,2024-10-14,Delivered,470.22
650761,7674,2024-12-30,2025-01-05,Delivered,195.47
265038,5920,2024-08-22,,Returned,397.61
546694,5783,2024-12-14,,Cancelled,368.78
401055,6853,2024-08-04,,Returned,245.33
353649,4467,2024-06-06,2024-06-08,Delivered,79.48
787660,1156,2024-07-26,2024-08-02,Pending,144.7
313738,7257,2024-06-19,2024-06-22,Delivered,250.13
139876,9154,2024-06-01,2024-06-07,Pending,189.32
249418,8102,2024-10-02,,Returned,76.77
279510,8448,2024-06-10,,Cancelled,200.54
392987,7141,2024-10-06,,Cancelled,34.04
669088,8615,2024-09-26,2024-09-28,Delivered,21.13
483946,2269,2024-12-25,2024-12-28,Shipped,307.14
619465,4219,2024-06-02,,Returned,52.65
229790,7508,2024-08-23,2024-08-26,Delivered,249.65
358531,2923,2024-12-27,2024-12-30,Pending,121.16
834176,1394,2024-10-20,2024-10-27,Shipped,146.68
965403,3069,2024-07-24,,Returned,60.71
191589,5994,2024-06-25,2024-06-27,Delivered,192.57
341030,9819,2024-07-23,,Cancelled,461.58
495427,9535,2024-12-04,2024-12-07,Pending,24.71
961584,5533,2024-08-06,,Cancelled,100.1
133416,4249,2024-10-23,,Returned,263.08
485053,6013,2024-07-06,,Returned,31.79
489698,5975,2024-12-21,2024-12-28,Shipped,259.52
796213,7814,2024-09-06,,Cancelled,384.73
510720,7154,2024-11-02,2024-11-08,Shipped,221.32
264453,8396,2024-07-29,2024-07-31,Delivered,32.36
706773,7524,2024-09-25,2024-09-27,Delivered,442.49
268836,4590,2024-11-25,,Returned,264.22
260354,4263,2024-11-29,,Returned,179.21
283515,4145,2024-09-26,,Cancelled,430.87
469410,7147,2024-07-14,,Returned,368.89
972668,2589,2024-10-09,,Cancelled,436.93
850199,9929,2024-09-14,2024-09-20,Shipped,331.16
729017,2405,2024-06-28,,Cancelled,55.89
409933,9658,2024-12-03,,Returned,314.39
932910,3418,2024-07-11,2024-07-15,Shipped,446.09
144601,4925,2024-09-29,2024-10-05,Shipped,353.79
191057,2736,2024-12-17,2024-12-20,Shipped,145.4
722988,2400,2024-10-26,2024-11-02,Pending,286.7
965845,6369,2024-09-19,2024-09-22,Delivered,366.57
923338,5322,2024-08-26,,Returned,336.37
241494,1655,2024-07-15,2024-07-22,Pending,494.72
161116,2467,2024-10-05,2024-10-12,Shipped,364.11
367769,9672,2024-10-21,2024-10-23,Shipped,60.02
106117,7318,2024-06-07,2024-06-10,Shipped,106.09
865275,7671,2024-09-22,2024-09-29,Pending,127.02
703836,1853,2024-07-12,2024-07-17,Pending,281.88
122856,5252,2024-07-10,,Returned,95.7
898213,1950,2024-07-03,2024-07-07,Delivered,255.16
863169,7320,2024-11-02,,Returned,51.01
627230,9620,2024-09-29,2024-10-06,Delivered,402.13
512397,7555,2024-09-13,,Returned,134.37
807397,4399,2024-11-16,,Cancelled,153.37
800682,2849,2024-11-30,2024-12-04,Delivered,310.09
991989,1539,2024-08-10,2024-08-17,Delivered,378.97
983671,8051,2024-08-12,2024-08-15,Shipped,323.75
239965,4272,2024-07-26,,Returned,294.44
854393,9932,2024-07-20,2024-07-26,Shipped,153.28
532033,9391,2024-06-11,,Cancelled,262.03
990509,9666,2024-08-01,2024-08-08,Pending,300.7
717284,8674,2024-10-27,2024-10-31,Pending,455.08
978105,1374,2024-10-04,,Returned,178.97
962374,3780,2024-07-24,,Cancelled,477.71
154297,7783,2024-08-17,,Cancelled,327.55
352040,2428,2024-07-07,,Cancelled,343.15
444690,2176,2024-10-23,,Returned,430.05
206846,2270,2024-12-03,2024-12-07,Delivered,145.25
787456,1265,2024-09-01,2024-09-07,Pending,481.96
200007,1938,2024-06-21,2024-06-28,Shipped,213.24
927760,1398,2024-08-11,,Cancelled,172.59
315641,3110,2024-09-24,,Returned,227.02
897280,3245,2024-11-28,2024-12-02,Delivered,221.77
132521,9497,2024-06-23,,Cancelled,264.09
147760,6578,2024-09-07,2024-09-11,Delivered,315.71
767386,6703,2024-07-27,2024-08-03,Delivered,314.83
